ENGINE_RPM ()_mean,ENGINE_RPM ()_std,ENGINE_RPM ()_max,ENGINE_RPM ()_min,ENGINE_RPM ()_roc,VEHICLE_SPEED ()_mean,VEHICLE_SPEED ()_std,VEHICLE_SPEED ()_max,VEHICLE_SPEED ()_min,VEHICLE_SPEED ()_roc,THROTTLE ()_mean,THROTTLE ()_std,THROTTLE ()_max,THROTTLE ()_min,THROTTLE ()_roc,ENGINE_LOAD ()_mean,ENGINE_LOAD ()_std,ENGINE_LOAD ()_max,ENGINE_LOAD ()_min,ENGINE_LOAD ()_roc,COOLANT_TEMPERATURE ()_mean,COOLANT_TEMPERATURE ()_std,COOLANT_TEMPERATURE ()_max,COOLANT_TEMPERATURE ()_min,COOLANT_TEMPERATURE ()_roc,LONG_TERM_FUEL_TRIM_BANK_1 ()_mean,LONG_TERM_FUEL_TRIM_BANK_1 ()_std,LONG_TERM_FUEL_TRIM_BANK_1 ()_max,LONG_TERM_FUEL_TRIM_BANK_1 ()_min,LONG_TERM_FUEL_TRIM_BANK_1 ()_roc,SHORT_TERM_FUEL_TRIM_BANK_1 ()_mean,SHORT_TERM_FUEL_TRIM_BANK_1 ()_std,SHORT_TERM_FUEL_TRIM_BANK_1 ()_max,SHORT_TERM_FUEL_TRIM_BANK_1 ()_min,SHORT_TERM_FUEL_TRIM_BANK_1 ()_roc,INTAKE_MANIFOLD_PRESSURE ()_mean,INTAKE_MANIFOLD_PRESSURE ()_std,INTAKE_MANIFOLD_PRESSURE ()_max,INTAKE_MANIFOLD_PRESSURE ()_min,INTAKE_MANIFOLD_PRESSURE ()_roc,FUEL_TANK ()_mean,FUEL_TANK ()_std,FUEL_TANK ()_max,FUEL_TANK ()_min,FUEL_TANK ()_roc,ABSOLUTE_THROTTLE_B ()_mean,ABSOLUTE_THROTTLE_B ()_std,ABSOLUTE_THROTTLE_B ()_max,ABSOLUTE_THROTTLE_B ()_min,ABSOLUTE_THROTTLE_B ()_roc,PEDAL_D ()_mean,PEDAL_D ()_std,PEDAL_D ()_max,PEDAL_D ()_min,PEDAL_D ()_roc,PEDAL_E ()_mean,PEDAL_E ()_std,PEDAL_E ()_max,PEDAL_E ()_min,PEDAL_E ()_roc,COMMANDED_THROTTLE_ACTUATOR ()_mean,COMMANDED_THROTTLE_ACTUATOR ()_std,COMMANDED_THROTTLE_ACTUATOR ()_max,COMMANDED_THROTTLE_ACTUATOR ()_min,COMMANDED_THROTTLE_ACTUATOR ()_roc,FUEL_AIR_COMMANDED_EQUIV_RATIO ()_mean,FUEL_AIR_COMMANDED_EQUIV_RATIO ()_std,FUEL_AIR_COMMANDED_EQUIV_RATIO ()_max,FUEL_AIR_COMMANDED_EQUIV_RATIO ()_min,FUEL_AIR_COMMANDED_EQUIV_RATIO ()_roc,ABSOLUTE_BAROMETRIC_PRESSURE ()_mean,ABSOLUTE_BAROMETRIC_PRESSURE ()_std,ABSOLUTE_BAROMETRIC_PRESSURE ()_max,ABSOLUTE_BAROMETRIC_PRESSURE ()_min,ABSOLUTE_BAROMETRIC_PRESSURE ()_roc,INTAKE_AIR_TEMP ()_mean,INTAKE_AIR_TEMP ()_std,INTAKE_AIR_TEMP ()_max,INTAKE_AIR_TEMP ()_min,INTAKE_AIR_TEMP ()_roc,TIMING_ADVANCE ()_mean,TIMING_ADVANCE ()_std,TIMING_ADVANCE ()_max,TIMING_ADVANCE ()_min,TIMING_ADVANCE ()_roc,CATALYST_TEMPERATURE_BANK1_SENSOR1 ()_mean,CATALYST_TEMPERATURE_BANK1_SENSOR1 ()_std,CATALYST_TEMPERATURE_BANK1_SENSOR1 ()_max,CATALYST_TEMPERATURE_BANK1_SENSOR1 ()_min,CATALYST_TEMPERATURE_BANK1_SENSOR1 ()_roc,CATALYST_TEMPERATURE_BANK1_SENSOR2 ()_mean,CATALYST_TEMPERATURE_BANK1_SENSOR2 ()_std,CATALYST_TEMPERATURE_BANK1_SENSOR2 ()_max,CATALYST_TEMPERATURE_BANK1_SENSOR2 ()_min,CATALYST_TEMPERATURE_BANK1_SENSOR2 ()_roc,CONTROL_MODULE_VOLTAGE ()_mean,CONTROL_MODULE_VOLTAGE ()_std,CONTROL_MODULE_VOLTAGE ()_max,CONTROL_MODULE_VOLTAGE ()_min,CONTROL_MODULE_VOLTAGE ()_roc,COMMANDED_EVAPORATIVE_PURGE ()_mean,COMMANDED_EVAPORATIVE_PURGE ()_std,COMMANDED_EVAPORATIVE_PURGE ()_max,COMMANDED_EVAPORATIVE_PURGE ()_min,COMMANDED_EVAPORATIVE_PURGE ()_roc,TIME_RUN_WITH_MIL_ON ()_mean,TIME_RUN_WITH_MIL_ON ()_std,TIME_RUN_WITH_MIL_ON ()_max,TIME_RUN_WITH_MIL_ON ()_min,TIME_RUN_WITH_MIL_ON ()_roc,TIME_SINCE_TROUBLE_CODES_CLEARED ()_mean,TIME_SINCE_TROUBLE_CODES_CLEARED ()_std,TIME_SINCE_TROUBLE_CODES_CLEARED ()_max,TIME_SINCE_TROUBLE_CODES_CLEARED ()_min,TIME_SINCE_TROUBLE_CODES_CLEARED ()_roc,DISTANCE_TRAVELED_WITH_MIL_ON ()_mean,DISTANCE_TRAVELED_WITH_MIL_ON ()_std,DISTANCE_TRAVELED_WITH_MIL_ON ()_max,DISTANCE_TRAVELED_WITH_MIL_ON ()_min,DISTANCE_TRAVELED_WITH_MIL_ON ()_roc,source
2.2989935216562616,7.551294369585337,2.6938937719207483,-0.46576294647461236,3.7755684282569204,-2.472057730244173,-0.834783097131061,-2.381197339487922,-2.2649768279836486,-0.014201489868092559,-1.1802974190785898,-1.0131595297352014,-1.2843970597383076,-0.6255294253168636,0.024785504647381128,-2.6689130297263812,0.8648623101022266,-2.8168682155757505,-2.5839208952667367,0.7992810606671304,0.4336647087388696,0.054470871580139045,0.46620512326573454,0.4517964361674114,0.4219184412142756,0.44329729570974524,-0.4041000429993126,-0.2829255027761552,0.3299135235833023,0.06720134928876395,-1.7464991386348505,-1.122916125963729,-1.7199383276909,-1.351884974699337,-0.016784327583827634,0.05369852978893664,5.4492937846790355,2.98353007789301,-0.576583650341419,-1.7345391750569101,-1.7263893470828109,-0.970934823345609,-1.7287849586710051,-1.367406661327426,-0.017058321314022636,2.1373746558063003,-0.20610459812915752,1.8127558513096926,1.8063745645938891,0.3385175471711756,-2.4084732949967687,-1.3725122633198876,-2.4276572404390926,-2.120631694245443,-0.017346222555741735,1.3663011990996892,-0.8967810435134472,0.4418380496575221,1.9338759942167418,-0.013738937610221564,2.1688523079755977,2.588224183758566,1.9952679068732824,1.5882177696383415,3.0831888059168344,-2.209725506251464,-0.8198892869837329,-2.209655576754641,-2.209624196609055,0.01337808453236277,2.1803697865149063,-0.6856571214049332,2.1399858936621623,2.1854550748030386,-0.011581135096999725,0.5455479261637584,-1.0802926595861695,0.2199037972575963,0.780869056603989,0.014271001737550835,-2.0466893802825483,-0.7258601597696569,-2.0970059873116664,-1.5710078602244744,-0.035520205278415845,-2.273584544855598,2.6214883286888324,-0.00030048210455161105,-1.6480856869959335,-1.2798889026745996,0.3478927159066483,24.32663453222621,1.7359002119346385,-0.3310600246177488,-19.94138088760669,-0.3580767938236818,-0.8758335139090659,-0.8009989760002142,0.325969152192472,0.03307323641959808,-0.28311299115653993,-0.2676615034745141,-0.29781760779431027,-0.19813552973811274,-0.007621729382443661,-1.4590367249965979,-1.088718342202519,-1.4594782867343865,-1.4585884546898655,-0.017213236700710476,2.750513193718497,-0.1613659634468696,2.7504715347419055,2.750548726869782,-0.16009694057140414,-1.6197400547225875,0.0,-1.6197400547225875,-1.6197400547225875,0.0,live1
2.3470492941195547,1.018135895203619,2.1653369040562542,2.342710912178573,-1.5827017510668793,-2.472057730244173,-0.834783097131061,-2.381197339487922,-2.2649768279836486,-0.014201489868092559,-1.0942830892528013,-1.0931928886275903,-1.2843970597383076,-0.3971024263332715,-0.02833600402790604,-1.955867954759163,-0.4678105271489244,-2.662502583625987,-1.2244203812507197,0.09815175653057531,0.5419381445773219,0.8016087113546604,0.6332536731017673,0.4843330672367975,0.7502387108078993,0.09221588283257418,-1.0809702959204546,-0.6935799192420354,0.7346638995062313,-0.07035670993508354,-1.7464991386348505,-1.122916125963729,-1.7199383276909,-1.351884974699337,-0.016784327583827634,-0.12713211199289537,-0.6178418761644762,-0.34486800460970585,0.14606583795971073,0.12652064000199553,-1.663015782852829,-0.7913155231974663,-1.6297518421912274,-1.367406661327426,0.054640716624814574,2.286983523612791,-1.1248596608005834,1.8442381362211753,2.440125332284033,-0.07762516711960601,-2.4084732949967695,-1.3725122633198892,-2.4276572404390926,-2.120631694245443,-0.017346222555741735,1.3663011990996892,-0.8967810435134499,0.4418380496575221,1.9338759942167418,-0.013738937610221564,2.3888876752135775,0.06292682171598134,2.041251160437776,2.6077096541826634,-0.2209988835044497,-2.209725506251464,-0.8198892869837329,-2.209655576754641,-2.209624196609055,0.01337808453236277,2.1803697865149063,-0.6856571214049332,2.1399858936621623,2.1854550748030386,-0.011581135096999725,0.5848135880408755,-1.055043316960965,0.302484224736842,0.8390470264565763,0.044649274989265,-2.0925858685664007,-0.8040332711178366,-2.1703515780034452,-1.6001890268257688,-0.013820181359068245,-3.095785186009582,-0.3076285579059061,-3.9342007700212926,-1.5348094225640438,0.3185378535369516,-0.3269795066134188,0.049630684127663395,-0.31618534104488794,-0.3310600246177488,0.18582450303545942,-0.3138215043616681,-0.954034808182947,-0.8036025920229267,0.5686848635305419,0.002312196986232457,-0.28311299115653993,-0.2676615034745141,-0.29781760779431027,-0.19813552973811274,-0.007621729382443661,-1.4590367249965979,-1.088718342202519,-1.4594782867343865,-1.4585884546898655,-0.017213236700710476,2.750513193718497,-0.1613659634468696,2.7504715347419055,2.750548726869782,-0.16009694057140414,-1.6197400547225875,0.0,-1.6197400547225875,-1.6197400547225875,0.0,live1
1.804409642580183,1.3477851072943943,1.911383562721526,1.9363679807104457,-2.3427613545462784,-2.472057730244173,-0.834783097131061,-2.381197339487922,-2.2649768279836486,-0.014201489868092559,-1.1478482002604946,-1.1044319346884548,-1.3004610254946205,-0.43517359283053697,-0.021809431293148804,-1.8535237357370722,-0.34322652163042444,-2.328044261112455,-1.1780737567023758,0.2624214992124687,0.6688893751886124,0.768240621879901,0.7000730930361804,0.6144795915143418,0.8368015055369541,-0.039392844461765227,-1.018726611805798,-0.6935799192420354,0.5322887115447669,-0.1345469259584403,-1.753793145976825,-1.0373736232851771,-1.7199383276909,-1.5885491764956918,-0.027676323931545274,0.02089654033140506,-0.320431444396445,-0.012028196359434303,0.27745665401446157,0.5117797073677212,-1.6204722744756335,-0.8491194588910105,-1.6297518421912274,-1.367406661327426,-0.038805148677429756,2.2077747023199854,-1.1213728289113853,1.8127558513096926,2.40843793934535,-0.08053671138044821,-2.4084732949967687,-1.3725122633198876,-2.4276572404390926,-2.120631694245443,-0.017346222555741735,1.3663011990996903,-0.8967810435134472,0.4418380496575221,1.9338759942167418,-0.013738937610221564,2.29382723796055,0.20752605702654814,2.041251160437776,2.547739525336083,-0.5626837480851884,-2.209725506251464,-0.8198892869837329,-2.209655576754641,-2.209624196609055,0.01337808453236277,2.1803697865149063,-0.6856571214049332,2.1399858936621623,2.1854550748030386,-0.011581135096999725,0.6316790554425961,-1.194206297665865,0.302484224736842,0.8972249963091636,-0.006328014974298785,-2.104968298387511,-0.7933098360458692,-2.1703515780034452,-1.605052554592651,-0.04053323527802865,-2.350397660027956,-0.4771330831365598,-3.199175236258532,-1.1254142007414596,0.26856853460528496,-0.3016489511362269,0.1886213976922937,-0.2831739025175783,-0.31999432981500153,0.3831897944806615,-0.31492122330268896,-0.9630040524150053,-0.8046387249299246,0.6108865833492129,-0.0005934075121347164,-0.28311299115653993,-0.2676615034745141,-0.29781760779431027,-0.19813552973811274,-0.007621729382443661,-1.4590367249965979,-1.088718342202519,-1.4594782867343865,-1.4585884546898655,-0.017213236700710476,2.750513193718497,-0.1613659634468696,2.7504715347419055,2.750548726869782,-0.16009694057140414,-1.6197400547225875,0.0,-1.6197400547225875,-1.6197400547225875,0.0,live1
1.5229789076231153,0.4210570989582373,1.7092753671956178,1.7641677749968185,-0.1062571740780977,-2.2760416659672966,0.23888445601869923,-1.6207039208264526,-2.2649768279836486,0.2960924759349707,-1.149177231040119,-1.120397501223353,-1.3165249502878351,-0.3971024263332715,-0.017477376675347593,-1.6047951118063324,-0.453026663926661,-2.122223527854961,-1.0235851657863644,0.06352883798061991,0.7742805125312644,0.39217908461282114,0.8337119329050067,0.7446261157918862,0.5705542525068789,-0.2948264229677779,-1.1326520691103779,-0.8989071274749755,0.5322887115447669,-0.0034708057163565,-2.0631474694867507,-0.5881127190239817,-1.7199383276909,-2.1092104204476723,-0.20350722218089348,0.3536299776479212,-0.46880622982208014,0.1543917077657015,0.5402382861239633,0.12913086101136445,-1.6652630856302255,-0.5894412817576923,-1.4316860301219125,-1.4615402072774386,0.014409370861235846,2.203225997123113,-1.197174096720509,1.7497907998042534,2.40843793934535,-0.01751537714780534,-2.37833363554734,-0.9889379350658921,-2.0521402537440285,-2.120631694245443,0.043589263040745646,1.4025347138306534,-0.541507322833582,0.8673690780743913,1.9338759942167418,0.05441663875972644,2.2950564144952743,-0.04767464254703961,1.949284770566044,2.547739525336083,0.12043177842764126,-2.209725506251464,-0.8198892869837329,-2.209655576754641,-2.209624196609055,0.01337808453236277,2.1803697865149063,-0.6856571214049332,2.1399858936621623,2.1854550748030386,-0.011581135096999725,0.6316790554425961,-1.194206297665865,0.302484224736842,0.8972249963091636,-0.006328014974298785,-2.125710999393637,-0.8029994397303093,-2.1801309900956825,-1.6245066656601808,-0.0037063975023507644,-1.7641563173649162,-0.5140450622523678,-2.4407502649238215,-0.7307942476991888,0.216729624623247,-0.260322588185686,0.4421136977498416,-0.2217572012845588,-0.29153974249405434,0.5822237980866866,-0.3171726570588938,-0.9639135491869593,-0.8062062080456392,0.6079838195521614,0.0006571512064031614,-0.28311299115653993,-0.2676615034745141,-0.29781760779431027,-0.19813552973811274,-0.007621729382443661,-1.4590367249965979,-1.088718342202519,-1.4594782867343865,-1.4585884546898655,-0.017213236700710476,2.750513193718497,-0.1613659634468696,2.7504715347419055,2.750548726869782,-0.16009694057140414,-1.6197400547225875,0.0,-1.6197400547225875,-1.6197400547225875,0.0,live1
1.5248558371225205,1.1070090603118146,1.7092753671956178,1.7096583573608504,-0.3298370643070517,-1.4662925452648907,0.5108618899032711,-1.1453955341630344,-2.2649768279836486,0.555105236828356,-1.1555234042488838,-1.0921791168503783,-1.3004610254946205,-0.43517359283053697,-0.028031703429146675,-1.7204203388952073,-0.17229733436600234,-2.122223527854961,-1.2707670451936808,-0.1253272118917979,0.8716628900103409,0.052547468056777985,0.8671216428722132,0.8422360090000445,0.4989844541215601,-0.16696095293566443,-0.9978984053606206,-0.6935799192420354,0.5322887115447669,0.01275156721148339,-2.292090887814546,-0.8407184607763699,-1.9397304755091413,-2.1565432608069433,-0.06118650450901447,0.21517574342733065,-0.2764176508283293,0.1543917077657015,0.343152062041837,-0.2840378446502768,-1.9002828606580136,0.2824531079339903,-1.4316860301219125,-2.449943339905439,-0.5395904882751225,2.18128522173368,-1.2357161850167622,1.7497907998042534,2.40843793934535,-0.050628513573479035,-2.339879587284275,-0.81698211496297,-2.0521402537440285,-2.120631694245443,-0.06564994425559079,1.4487636809011941,-0.38223862443396106,0.8673690780743913,1.9338759942167418,-0.06776604449285797,2.2587964001934453,0.05537031805075405,1.949284770566044,2.547739525336083,-0.5390241133608275,-2.209725506251464,-0.8198892869837329,-2.209655576754641,-2.209624196609055,0.01337808453236277,2.1803697865149063,-0.6856571214049332,2.1399858936621623,2.1854550748030386,-0.011581135096999725,0.6316790554425961,-1.194206297665865,0.302484224736842,0.8972249963091636,-0.006328014974298785,-2.0954935049532684,-0.7012981364023821,-2.0970059873116664,-1.6196431378932983,0.00964277266239707,-1.268553499986553,-0.6257027020588467,-1.9452275166887159,-0.39958430014187873,0.19155504585137229,-0.20204053218385043,0.5532211227930046,-0.15880504413527557,-0.2464865813527606,0.8114978408507519,-0.3174408046198857,-0.964042926045938,-0.8062062080456392,0.6079838195521614,0.0008112181883846015,-0.28311299115653993,-0.2676615034745141,-0.29781760779431027,-0.19813552973811274,-0.007621729382443661,-1.4590367249965979,-1.088718342202519,-1.4594782867343865,-1.4585884546898655,-0.017213236700710476,2.750513193718497,-0.1613659634468696,2.7504715347419055,2.750548726869782,-0.16009694057140414,-1.6197400547225875,0.0,-1.6197400547225875,-1.6197400547225875,0.0,live1
1.2568265066617403,0.8536422291440565,1.1710524551972756,1.1949160158211949,-1.0450417680758182,-1.084955816567219,-0.4564597622409306,-1.1453955341630344,-1.0239085227825464,-0.0638094916100274,-1.1906100270875324,-1.1418526137175231,-1.3486528818004615,-0.43517359283053697,-0.01639543586839314,-1.540194206863198,-0.09086213428145037,-1.7105823893665473,-0.9617895482047214,0.20859413424439105,0.9490599189657597,0.1726168365786376,0.9673507727738329,0.9398459022082027,0.49702042687676984,-0.426715019963966,-0.9262185095243075,-1.1042343357079156,0.12753833562183775,-0.09278524867753167,-2.281536030131453,-0.8939778237934392,-1.9122564570318612,-2.1092104204476723,0.00504829668852098,0.4128834030484787,0.2231085240303162,0.5981781187660635,0.6059336941513387,0.46250311362417196,-1.7938078940219373,1.0938139606071837,-0.6394218558861252,-2.449943339905439,0.7002861319288797,2.150478157301185,-1.2462475873919139,1.686825828579226,2.3767503039969595,-0.050532897842341475,-2.4035977590877353,-1.3218728774682973,-2.38593310716264,-2.120631694245443,-0.007536557174213291,1.3768515352747055,-0.8123555132398858,0.5269441685325745,1.9338759942167418,0.006010608902461825,2.2237655389187965,-0.3278723407402759,1.8573182634370566,2.547739525336083,-0.0032861377215802814,-2.209725506251464,-0.8198892869837329,-2.209655576754641,-2.209624196609055,0.01337808453236277,2.1803697865149063,-0.6856571214049332,2.1399858936621623,2.1854550748030386,-0.011581135096999725,0.6423302980338963,-1.0910713719946348,0.38506465221608777,0.8972249963091636,0.01984604854570168,-2.0997524298598926,-0.7654119361002761,-2.165461871957327,-1.6245066656601808,0.007118264404706285,-0.8717664314775349,-0.6891926107311002,-1.5309153584939055,-0.13917210635157665,0.13435089451493198,-0.13126862657341254,0.7393044529017677,-0.08126646650567611,-0.18720615816721892,0.8832283441179519,-0.32012255695587327,-0.9602920792177336,-0.8072423409526371,0.5933955707259543,-0.0007767410077969253,-0.28311299115653993,-0.2676615034745141,-0.29781760779431027,-0.19813552973811274,-0.007621729382443661,-1.4590367249965979,-1.088718342202519,-1.4594782867343865,-1.4585884546898655,-0.017213236700710476,2.7506680390917393,6.1571712712960815,2.7508765096398125,2.750548726869782,5.494749939223979,-1.6197400547225875,0.0,-1.6197400547225875,-1.6197400547225875,0.0,live1
1.1956047670025585,0.470670977428985,1.076588842071036,1.1949160158211949,0.21607615312030773,-1.1215746391227976,-0.39409140557526073,-1.1453955341630344,-1.0239085227825464,-0.016350857202951805,-1.2432399781212955,-1.049681274540546,-1.3486528818004615,-0.5874582588195986,-0.05248040043970532,-1.7190118204756353,0.22047429764305201,-1.7105823893665473,-1.3016647554979597,-0.47155238023501655,1.0311476769487788,-0.005439360934216553,1.034170192708246,1.004919164346975,0.48140405090069843,-0.1767738843567336,-0.583212346662686,-0.6935799192420354,0.12753833562183775,0.2585083153813359,-2.318349314245654,-0.7238807514970793,-1.9122564570318612,-2.4878731433218397,-0.10036017155934342,0.18774809122555325,0.8142853752574818,0.5981781187660635,0.14606583795971073,-0.9059583863237789,-1.5082317914801224,0.5873655368501952,-0.6394218558861252,-1.6027408262534126,-0.4967861166619526,2.0929867851801416,-0.8827226196027809,1.686825828579226,2.2183125312711884,-0.1791330600305564,-2.2750966092597413,-0.7769323293102215,-2.093864280623978,-2.120631694245443,0.06790925439392025,1.5229799124197545,-0.391270868807504,0.7822629591993386,1.9338759942167418,0.07370949725246448,2.1573912754510416,0.5588322368802567,1.8573182634370566,2.30785900994976,-1.2880433279420955,-2.209725506251464,-0.8198892869837329,-2.209655576754641,-2.209624196609055,0.01337808453236277,2.1803697865149063,-0.6856571214049332,2.1399858936621623,2.1854550748030386,-0.011581135096999725,0.6891223085901594,-1.0759349036065422,0.38506465221608777,0.8972249963091636,0.03440888788764449,-2.104968298387511,-0.7336550425765272,-2.165461871957327,-1.6245066656601808,0.010151074004536471,-0.5683676234161673,-0.7860416384285667,-1.2542484081421799,0.09784615145328693,0.1043273191735355,-0.05375679208962226,0.6564886590097613,-0.010637290796054324,-0.10421356570746058,0.9317646957188745,-0.3214093236350733,-0.9599596857483907,-0.8072423409526371,0.5933955707259543,0.00193186991751363,-0.28311299115653993,-0.2676615034745141,-0.29781760779431027,-0.19813552973811274,-0.007621729382443661,-1.4590367249965979,-1.088718342202519,-1.4594782867343865,-1.4585884546898655,-0.017213236700710476,2.7509181739254376,-0.1613659634468696,2.7508765096398125,2.750953711607484,-0.16009694057140414,-1.6197400547225875,0.0,-1.6197400547225875,-1.6197400547225875,0.0,live1
1.3753363130192193,0.5054682759351038,1.2330030107823908,1.5083451672280128,0.9335229413285019,-1.0286667114780843,-0.3233977052451836,-1.0503338568303506,-1.2721221838227668,0.004945711216577661,-1.2638400385336992,-1.0794448406372061,-1.3647168065936761,-0.5874582588195986,0.0072623473533640435,-2.0522505576785948,-0.6106606137589129,-2.9197784181912105,-1.3016647554979597,0.06460904759694885,1.0906265271424866,-0.40421033680814156,1.100989612642659,1.1025290575551332,0.2657853706258514,0.23982965870138473,-1.217331895291174,-0.6935799192420354,0.9370390874676959,-0.057759616193802155,-2.3823597544346184,-0.6904807824762071,-1.9946785124637016,-2.4878731433218397,0.04614742905132986,-0.22082696013375736,-0.7762204349243678,-0.5112879087348416,0.14606583795971073,0.20403018789194474,-1.8139108376922157,-0.10352888195689851,-1.3656636718752342,-2.0734086760238593,0.038114027204587606,2.067433680429323,-0.9714292326573423,1.686825828579226,2.2183125312711884,0.1003933724029339,-2.30633331425267,-0.7872931036800757,-2.093864280623978,-2.120631694245443,-0.0974227254370018,1.4822484758053187,-0.38630856210394354,0.7822629591993386,1.9338759942167418,-0.09903338905287712,2.1103483071029996,0.3759856716990505,1.8573182634370566,2.30785900994976,0.7293096471736881,-2.209725506251464,-0.8198892869837329,-2.209655576754641,-2.209624196609055,0.01337808453236277,2.1803697865149063,-0.6856571214049332,2.1399858936621623,2.1854550748030386,-0.011581135096999725,0.7041075050634369,-1.194206297665865,0.38506465221608777,0.955402966161751,-0.006328014974298785,-2.1013604010592064,-0.7982158985764556,-2.165461871957327,-1.605052554592651,-0.010699618815053132,-0.3683038710162406,-0.8428069747924294,-1.050533665708664,0.2505229582036574,0.06491124158748923,0.019925304869106257,0.702963095551872,0.06306274300648138,-0.029915482739253523,0.8687577345886721,-0.323885754770041,-0.9487258158038816,-0.8067109907439204,0.5555852115233355,-1.6228048599033748e-05,-0.28311299115653993,-0.2676615034745141,-0.29781760779431027,-0.19813552973811274,-0.007621729382443661,-1.4590367249965979,-1.088718342202519,-1.4594782867343865,-1.4585884546898655,-0.017213236700710476,2.7509181739254376,-0.1613659634468696,2.7508765096398125,2.750953711607484,-0.16009694057140414,-1.6197400547225875,0.0,-1.6197400547225875,-1.6197400547225875,0.0,live1
1.397802147932009,0.7101807924933811,1.2330030107823908,1.2971211738886357,-0.4188232436075985,-1.486570069155602,0.5562480203634452,-1.0503338568303506,-1.8926563364233178,-0.6072150728997797,-1.2224072080874413,-1.1418526137175231,-1.3647168065936761,-0.47324466224636175,-0.01639543586839314,-1.8485940245293526,0.17536758856169302,-1.6333998358129247,-1.1626249606421621,0.08928139671564234,1.147343736003927,-0.036885853982886053,1.167809032577072,1.1350656886245194,0.46078694969621625,-0.06883163872497274,-0.7367426143056212,-0.6935799192420354,0.12753833562183775,-0.03879490955469723,-2.236656432015539,-0.9846801675989283,-1.9946785124637016,-2.0145447397291303,0.0006002198944416612,0.036896004115776225,0.3494331268547202,0.4317582146409278,0.27745665401446157,0.0775376467940228,-1.5430103893847396,0.21387745353190984,-1.2336197971623575,-2.0734086760238593,0.29793947301892265,2.111750040726366,-1.2655537681008289,1.6553432225460933,2.3450625878453337,-0.040711317069683686,-2.4084732949967687,-1.3725122633198876,-2.4276572404390926,-2.120631694245443,-0.017346222555741735,1.3663011990996903,-0.8967810435134472,0.4418380496575221,1.9338759942167418,-0.013738937610221564,2.17029751858019,-0.3278723407402759,1.8113351271298184,2.4877695494132777,-0.0032861377215802814,-2.209725506251464,-0.8198892869837329,-2.209655576754641,-2.209624196609055,0.01337808453236277,2.1803697865149063,-0.6856571214049332,2.1399858936621623,2.1854550748030386,-0.011581135096999725,0.7041075050634369,-1.194206297665865,0.38506465221608777,0.955402966161751,-0.006328014974298785,-2.096923662452777,-0.7985657881015558,-2.160572165911208,-1.5953254990588863,-0.012268606843297508,-0.2108124039762111,-0.8633770048295598,-0.8619595657893879,0.35271788032496343,0.06040077869644906,0.09275303059522604,0.632097365840331,0.13599507572069203,0.04596350636257837,0.862931433539723,-0.32617725655260055,-0.951930357958583,-0.808278473859635,0.5686848635305419,-0.0003745770889272834,-0.28311299115653993,-0.2676615034745141,-0.29781760779431027,-0.19813552973811274,-0.007621729382443661,-1.4590367249965979,-1.088718342202519,-1.4594782867343865,-1.4585884546898655,-0.017213236700710476,2.7509181739254376,-0.1613659634468696,2.7508765096398125,2.750953711607484,-0.16009694057140414,-1.6197400547225875,0.0,-1.6197400547225875,-1.6197400547225875,0.0,live1
1.4013899660884297,0.26039935858277696,1.2439871518435817,1.606833774093001,-0.48544368045076475,-2.250674881178525,0.028420389860813574,-1.7157655981591362,-2.2649768279836486,-0.31824599379855734,-1.3103172927651314,-1.017843408603314,-1.3647168065936761,-0.701671661229954,-0.056033077925942476,-2.2652205384078457,-0.08266340028743022,-2.8168682155757505,-1.5642955097547242,-0.3284512394828492,1.2240371556052052,0.03284180708270714,1.2346284525114852,1.2001389507632916,0.43458171687325514,0.5609276660036427,-0.7568293804521292,-0.2829255027761552,0.9370390874676959,0.2027391886511605,-2.3997418549969813,-0.6279680429324085,-1.9946785124637016,-2.5352059836811107,-0.18614669254188618,-0.49364083700292527,0.0560531609885872,-0.4558146073597964,-0.37949742625929267,-0.5469479720727453,-1.8450460700155533,0.06071340985888048,-1.2336197971623575,-1.838074511097872,-0.3770515351115221,2.0224453885294293,-0.7627007888922979,1.6238605362325484,2.123250110045433,-0.17083694366767813,-2.4084732949967695,-1.3725122633198892,-2.4276572404390926,-2.120631694245443,-0.017346222555741735,1.3663011990996892,-0.8967810435134499,0.4418380496575221,1.9338759942167418,-0.013738937610221564,2.0334819131163253,0.855262582091186,1.8113351271298184,2.127948776333793,-1.16353956243794,-2.209725506251464,-0.8198892869837329,-2.209655576754641,-2.209624196609055,0.01337808453236277,2.1803697865149063,-0.6856571214049332,2.1399858936621623,2.1854550748030386,-0.011581135096999725,0.7531032209834173,-1.0579733920762302,0.4676450796953335,0.955402966161751,0.04310611250065345,-2.093500748731527,-0.8014423676651014,-2.160572165911208,-1.5953254990588863,0.02784715359379898,-0.0675310826193093,-0.8798948455256914,-0.7243143579463031,0.4376750001558211,0.04641012271371168,0.17113524407964248,0.768138189696841,0.2150691015894676,0.11710001418522838,0.9231288327806959,-0.3214238612959808,-0.9589796114419323,-0.8072423409526371,0.5861758761538006,0.0014005570229713058,-0.28311299115653993,-0.2676615034745141,-0.29781760779431027,-0.19813552973811274,-0.007621729382443661,-1.4590367249965979,-1.088718342202519,-1.4594782867343865,-1.4585884546898655,-0.017213236700710476,2.7509181739254376,-0.1613659634468696,2.7508765096398125,2.750953711607484,-0.16009694057140414,-1.6197400547225875,0.0,-1.6197400547225875,-1.6197400547225875,0.0,live1
